0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,A.1_Expected Number of Deaths,A.1_Expected Annual Damage,A.1_Dike Investment Costs,A.2_Expected Number of Deaths,A.2_Expected Annual Damage,A.2_Dike Investment Costs,A.3_Expected Number of Deaths,A.3_Expected Annual Damage,A.3_Dike Investment Costs,RfR Total Costs,Expected Evacuation Costs
1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,2,4,2,2,1,6,4,4,0,0,2,2,5,2,1,5,0.0,0.0,136038794.21624202,0.0038937506125319614,37403619.617951125,174054270.81680378,0.0015221884354604846,7441774.669538389,26403379.542306438,831600000.0,1904.2838237148562
1,0,0,1,0,1,1,0,1,1,1,0,0,0,1,1,0,1,5,4,0,2,1,7,6,7,1,3,8,7,5,0.0,0.0,88511693.9986257,0.0014779925554031566,5646894.807574732,102336429.85235605,0.013854345617382274,29311577.605946045,96772210.25102626,1080100000.0,599.2450856489248
1,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,4,7,5,5,0,5,1,0,2,2,2,2,0,0,6,0.0,0.0,203895381.32244533,0.0006055147557585569,814706.9171354934,129688488.72986558,0.09615289470205554,71700219.22899044,43224599.14167526,954500000.0,0.0
1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,6,5,0,6,7,4,2,0,2,6,3,2,5,1,5,0.0,0.0,126745040.65873201,0.0,0.0,238321732.97205263,0.15318028153999183,112855322.11315325,45876507.22344398,1199900000.0,0.0
0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,7,1,5,7,0,1,0,0,6,0,9,1,5,1,6,0.0,0.0,180120614.91322458,0.0,0.0,121701716.67461371,0.8291907224936172,659309533.4561167,31398797.71871161,673800000.0,0.0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,7,2,1,0,0,0,1,7,7,3,2,3,7,2,4,0.0,0.0,159512409.85228848,0.08124075861760602,334706447.39820284,0.0,0.002258762882162436,4880558.593568434,100465496.16619742,30700000.0,6842.740512392766
1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,4,0,0,0,5,4,2,6,4,3,6,0,5,10,4,5,0.0,0.0,0.0,0.0002608347387754537,2909866.8174753953,180467612.40608278,0.0,0.0,97560849.40717193,897500000.0,136.2300886210327
1,1,1,0,1,0,1,1,0,0,1,1,0,1,1,0,2,4,7,7,9,2,0,0,3,2,0,2,9,7,2,0.0,0.0,171787464.3741322,0.0,0.0,260470459.13908026,0.07958722222937137,60695507.3592247,24198032.45136138,1287600000.0,0.0
0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,2,0,4,4,1,0,1,4,2,6,7,4,1,7,5,4,0.0934847376890574,1267147545.277831,102578836.07266891,0.004150114138583978,39571873.5353384,77797112.44472042,0.0,0.0,90172032.51215842,303800000.0,9750.793801079713
0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,7,3,1,0,4,5,7,3,7,8,2,10,0.12545764313560942,260549469.49423707,32694901.094161935,0.0,0.0,187362096.66437703,0.4440906173380368,349417632.4062007,59344433.82549998,851200000.0,0.0
0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3,10,7,7,6,4,5,2,0,4,8,0,5,1,2,4,0.0,0.0,311089523.361342,0.0,0.0,214456647.0653237,0.010009319965094639,61537418.363071255,50406479.71948833,504600000.0,10672.402287630246
1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,4,2,0,0,1,0,6,6,4,4,6,6,6,4,7,0.0,0.0,90462322.17815001,0.035578450308981185,145294516.60352397,38245121.951764055,0.0,0.0,109326246.96952954,702800000.0,2921.8339023371955
1,0,1,1,0,0,0,0,0,1,1,1,1,0,0,2,0,1,1,0,2,0,5,2,5,5,3,3,4,6,5,0.0,0.0,66507014.9338145,0.016385418745241635,159786784.2889213,42818415.6714978,0.0,0.0,91456152.10972479,1006700000.0,5327.962384809871
0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,2,5,3,7,0,0,5,1,8,5,3,4,3,7,5,4,0.0,0.0,193153300.7611414,0.014722244705246018,145290377.14251003,59410102.93073928,0.0,0.0,97825566.28048185,279200000.0,4865.915595771387
0,1,1,0,0,0,1,1,0,1,1,0,0,1,0,1,1,0,0,3,3,4,0,4,10,4,1,0,4,5,5,0.0,0.0,32694901.094161935,0.0015129257833854097,5829047.6118172165,166036044.30113757,0.01370440051906086,29123088.214336358,76978742.45300277,729100000.0,602.4823759739404
0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,1,1,1,3,0,1,3,0,3,0,2,0,4,2,1,6,0.0,0.0,111738176.02288951,0.03616486795461191,147121396.56278214,87722647.49511826,0.03239977369354588,71200844.28398752,24198032.45136138,1012800000.0,4213.85002003723
0,1,1,0,0,1,1,0,1,0,1,1,0,0,1,0,4,3,6,0,9,2,3,7,0,2,5,2,4,1,5,0.0,0.0,173040321.3867225,0.038158761855069535,56666917.90783602,147929705.47326633,0.0,0.0,62048975.90137317,946900000.0,0.0
0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,5,2,0,5,4,7,2,1,5,5,3,0,2,7,1,0.0,0.0,98043050.03325048,0.0007825042163263612,2909866.8174753953,221733221.87789762,0.03826293715833899,78310853.46990402,75730719.19444877,935800000.0,1424.34611626073
1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,4,0,1,4,6,1,2,1,7,0,8,2,1,9,1,1,0.0,0.0,82177854.37813279,0.0,0.0,167004823.8255338,0.02910220112834129,184659628.1758384,55690229.411618516,641400000.0,7415.412297221381
1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,2,2,3,1,1,3,4,4,3,7,7,4,6,4,4,0.0,0.0,125475141.84558643,0.05186689273683597,74378964.33275224,128965327.37089843,0.0,0.0,88265439.14270656,538900000.0,0.0
0,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1,5,3,7,4,6,0,2,7,3,2,7,9,9,0.0,0.0,88511693.9986257,0.0015129257833854097,5829047.6118172165,203600384.21325204,0.0,0.0,58517988.01954745,1592300000.0,114.69378187997575
1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,3,4,0,4,6,0,6,0,1,3,3,7,5,9,0,8,0.0,0.0,102578836.07266891,0.0,0.0,146841946.52894095,0.015628316999344728,100127958.4734047,45324187.55237766,402100000.0,3537.3185364768287
0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,6,1,0,4,3,2,1,4,5,0,3,9,7,5,0.0,0.0,100714900.1874114,0.03477113599536102,51619786.81887272,108083458.32956028,0.0,0.0,73081697.03731254,1713500000.0,0.0
1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,2,0,1,2,6,3,5,0,7,6,0,6,1,1,1,6,0.0,0.0,71223146.50296113,0.0,0.0,204961830.25853902,0.016332038294355887,85000558.18966775,73946120.41768885,916200000.0,3954.747578146396
1,0,0,1,1,0,0,1,1,1,1,1,0,0,1,0,5,7,6,1,6,0,0,0,2,1,2,5,3,1,4,0.0,0.0,225446533.21101338,0.016319376150963367,23604765.08062845,106547043.08732629,0.0656804606052786,50607074.48896254,22167818.198803753,1201300000.0,0.0
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,1,0,0,6,6,7,1,3,5,4,7,5,4,0.6349563258537713,1288797148.8246245,78453877.84187987,0.04884979881090745,72389332.48921205,66045103.44010488,0.0,0.0,104682189.75338379,61400000.0,0.0
1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,6,6,6,6,0,5,0,0,2,6,2,3,10,1,2,0.0,0.0,225866263.47724932,0.0,0.0,138724961.8150669,0.47897433162405606,375446957.59466946,22167818.198803753,889900000.0,0.0
1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,2,4,4,6,5,2,1,0,3,0,3,5,6,3,5,0.0,0.0,146964228.41702226,0.0,0.0,200689873.4052468,0.29267805224216276,221683982.30711913,45324187.55237766,667700000.0,0.0
1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,3,6,7,6,6,4,7,0,0,9,8,3,2,1,5,4,0.0,0.0,238050754.09079814,0.0,0.0,233914942.25202954,0.041682578087095454,272435210.44842005,40609051.370577164,492600000.0,9809.072128138578
1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,8,6,5,0,1,0,1,3,2,6,1,5,5,7,1,0.0,0.0,242131467.38629246,0.05666680957588583,230662207.42176753,38245121.951764055,0.0015540743232295964,3363918.1733822064,70680852.3457324,456000000.0,4689.300408496612
1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,7,6,0,3,1,7,2,6,1,2,9,5,9,0.0,0.0,103162272.08375776,0.0,0.0,124573879.8096008,0.2425183427361774,184659628.1758384,84694457.23757805,592800000.0,0.0
1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,6,3,9,1,0,0,4,7,3,2,4,2,10,2,1,0.0,0.0,227826396.34805363,0.07787501225063923,112210858.85385337,38245121.951764055,0.0,0.0,100566041.17395067,1039100000.0,0.0
0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,4,5,0,0,1,0,5,6,9,6,4,0,3,6,5,7,0.0,0.0,53972506.18695759,0.0025696172227142452,30919427.169678807,99685318.93337613,0.0,0.0,133053580.43425834,1147400000.0,1482.1268486408583
0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,7,4,5,4,0,2,4,0,0,0,6,0,4,0,2,0.0,0.0,206781014.31771147,0.014489372577100795,19610160.223068148,102336429.85235605,0.1282593600594104,93596597.15779734,26403379.542306438,643100000.0,0.0
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,7,1,5,1,5,4,3,4,4,5,6,2,8,5,7,0.0,0.0,180120614.91322458,0.006163865979864687,59546695.811183296,164961987.05957726,0.0,0.0,86806179.74687824,115300000.0,1974.2363008663442
1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,2,7,1,1,0,0,3,1,4,7,3,2,2,4,2,7,0.0,0.0,152281136.071976,0.015689608135611627,154240260.60011873,47842699.56310011,0.0,0.0,88086831.49421212,363800000.0,5158.318629935216
0,0,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0,0,6,4,4,6,1,9,7,0,4,2,10,4,0.03246272923605141,65948254.37066636,32694901.094161935,0.0,0.0,205988505.91332737,0.0,0.0,107609124.68259513,1033800000.0,0.0
1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1,0,1,5,3,0,6,0,4,1,7,1,3,8,4,0,0.0,0.0,88511693.9986257,0.0029956398627497076,11598085.99703013,120892243.43187523,0.013125818780814372,28287121.152366683,49622725.1402255,1324200000.0,712.7253630496209
1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,2,0,6,0,3,4,3,0,4,2,4,0,5,4,2,3,0.0,0.0,60717312.84309486,0.0010176118011780773,9380284.708999056,167388993.22428545,0.019468525867663813,101344309.92564048,51760044.33566119,526900000.0,3248.890911627551
0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,3,0,8,6,4,3,7,6,4,0,2,4,4,6,5,5,0.006862174597899161,119277805.01106492,155741221.70579833,0.0,0.0,200839363.58694053,0.0,0.0,63699598.27434066,478900000.0,1020.9363345025685
1,0,1,1,0,1,1,0,1,0,1,1,0,1,1,1,7,6,6,3,1,3,5,0,3,2,9,2,4,3,2,0.0,0.0,238931234.54161525,0.002251922061086988,8652495.015604582,144868808.27820158,0.0,0.0,57423135.62296812,1420800000.0,207.82186923705711
1,0,1,0,0,1,1,0,1,1,1,0,0,0,0,3,0,0,0,6,3,6,7,4,7,3,6,4,6,5,5,0.0,0.0,0.0,0.0,0.0,213939665.10251117,0.0,0.0,117150034.25041166,690800000.0,133.162012988349
0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,2,4,1,4,4,1,0,5,5,7,7,10,3,0.45294764776109536,2555944694.1024556,71223146.50296113,0.0,0.0,160225076.80785978,0.0,0.0,49622725.1402255,408000000.0,10312.173850786676
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,7,3,1,6,2,4,0,4,0,1,4,5,6,4,0,0.0,0.0,167395850.36382186,3.786233152595569e-05,416479.1504661815,188241386.53171575,0.11463870898680373,744797565.0202239,26403379.542306438,340700000.0,26627.94802443976
1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,7,6,7,4,1,0,0,1,1,3,6,7,1,4,0.0,0.0,182604405.67073452,0.0,0.0,196169321.8061709,0.4081699351887327,318241399.8245323,20299287.62732069,928200000.0,0.0
0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,2,7,10,8,3,1,2,5,2,1,7,1,4,4,3,4,0.0,0.0,323544324.38570845,0.0007578031702139139,7040465.030282337,139121779.80099735,0.0,0.0,80703403.63794069,213300000.0,230.3175453239368
0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,7,0,9,5,2,5,0,0,2,5,5,1,7,4,6,0.0,0.0,176012213.0647474,0.0021736228231287813,2909866.8174753953,185224965.76200286,1.2502739519748864,978916793.9500189,22167818.198803753,377300000.0,0.0
1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,3,3,1,1,0,0,3,6,2,5,9,5,0,4,1,5,0.0,0.0,115851949.22904456,0.02927746882507866,364979824.1492288,47842699.56310011,0.0,0.0,96197621.79801805,800900000.0,15274.112873878803
0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,2,0,0,6,1,3,5,0,1,1,7,7,1,5,1,7,0.1869694753781148,2534295090.555662,60717312.84309486,0.0,0.0,155678909.66956854,0.002178542063164805,10894380.878487594,41292219.28177295,816000000.0,17185.566365876366
1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,5,1,1,0,3,4,0,6,2,1,1,6,0.0,0.0,66507014.9338145,0.0032850232607932683,4387560.365632745,151439155.4442835,0.7661667452632466,596963854.5417439,53401633.19836887,899200000.0,0.0
0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,3,4,2,0,0,6,6,6,5,0,5,4,7,2,0,0.0,0.0,142347846.37033755,0.09784695866281679,144884037.64970878,66045103.44010488,0.0,0.0,112910645.1005051,363800000.0,0.0
1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,4,7,6,6,0,3,1,0,1,5,5,3,3,0,6,0.0,0.0,213656166.2927918,0.0,0.0,124573879.8096008,0.31003926166214096,234548260.13828444,41292219.28177295,667700000.0,0.0
0,1,1,0,0,0,1,0,1,1,1,1,0,0,0,3,5,1,7,0,1,0,1,5,7,0,8,5,9,6,5,0.0,0.0,176006934.67244527,0.00797916123471008,97569683.82931536,38245121.951764055,0.0,0.0,91946991.35092777,594200000.0,4675.305007921386
0,0,0,1,1,0,1,0,1,1,1,1,0,0,0,3,9,6,7,3,1,3,0,1,6,1,1,5,10,5,0,0.0,0.0,280213592.4252528,0.0006092986714227354,7058676.149329324,144868808.27820158,0.00897834691047979,57546044.38984825,52771009.1301844,860600000.0,2764.311800423864
1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2,0,4,6,5,2,1,0,4,7,0,4,5,2,4,0.0,0.0,88429031.37443781,0.0,0.0,200689873.4052468,0.1917892650669425,145120895.72036365,47604893.24040605,448200000.0,0.0
1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,7,1,1,0,0,4,7,9,5,2,1,7,3,0.0,0.0,103162272.08375776,0.07640729347626271,108933714.05253008,77797112.44472042,0.42265634830415943,334159143.78735363,65547722.11683032,629400000.0,0.0
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,4,3,1,3,4,7,1,1,5,7,4,3,1,0,6,0.0,0.0,137587437.176622,0.0014185981613488942,16267302.521724543,199616143.74399394,0.040883393332181786,258021650.4287985,72092374.52729654,339000000.0,11833.524456402261
0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,2,2,1,5,7,5,4,1,0,3,9,2,0.01338839047115982,27242316.55883201,66507014.9338145,0.020108047848725847,28379235.4248228,132359804.95906831,0.0,0.0,112380194.58971128,748700000.0,0.0
0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,6,1,0,3,7,6,4,1,0,7,5,9,2,5,0.057184788315826345,119277805.01106492,100714900.1874114,0.06596560472800486,98798461.57999262,128933649.86623067,0.0,0.0,92105183.62711218,357700000.0,0.0
1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,6,6,7,6,6,7,2,0,0,6,5,5,3,1,1,0.0,0.0,236973610.78838855,0.0,0.0,256566302.71167576,0.01578404141313924,32795532.301796786,22167818.198803753,606200000.0,572.2761792597435
0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,4,7,5,0,0,7,4,0,1,6,5,5,10,2,0,0.0,0.0,203895381.32244533,0.044151685995099076,182654727.09568948,73315450.27094865,0.0,0.0,49622725.1402255,708700000.0,3695.975452763659
1,0,1,0,0,0,0,1,1,1,0,0,1,1,1,3,4,5,2,5,0,4,1,8,0,3,2,3,0,0,0,0.0,0.0,159994517.04263675,0.0,0.0,122529913.13437451,0.004688091962322791,29602624.84259208,58858387.17555533,1120100000.0,15663.538823534673
0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,4,4,0,1,0,3,3,5,7,2,6,0,4,6,6,1,0.0,0.0,85246019.34861892,0.006624362636465772,81330826.91832522,100759376.17493644,0.0,0.0,102456829.1637007,1124300000.0,3942.4368293320126
1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,1,6,7,7,7,4,7,0,0,6,8,3,3,2,5,10,0.0,0.0,249537648.9634626,0.0,0.0,246921545.1114205,0.027726163999806958,58643084.04245221,31398797.71871161,729100000.0,976.9032990587841
0,0,1,0,1,1,1,0,0,1,1,0,1,0,1,2,0,2,0,0,3,5,6,7,2,7,1,4,5,4,4,0.0,0.0,37255203.23710208,0.010215879716823719,100707648.25684379,113553565.23269883,0.0,0.0,107574201.39956039,1305500000.0,3374.0641969439735
0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,2,0,4,6,6,2,1,0,1,1,7,5,6,5,1,7,0.015572373546736275,216583966.58045948,117299462.54481953,0.0,0.0,168467045.59671876,0.013950736914445181,70110266.82929097,41292219.28177295,747000000.0,3412.9531390325
0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,6,6,1,4,7,4,1,0,2,2,5,6,4,2,5,0.0,0.0,183927748.79206374,0.0043494340706176585,5934063.7583747525,214438631.60754463,0.14557324555532086,109352042.92443572,43224599.14167526,795000000.0,0.0
0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,2,0,3,1,7,3,6,7,3,1,5,4,0,0.04117304758739497,238555610.02212983,37255203.23710208,0.00891642414342181,37689577.69391474,90143923.5488522,0.0,0.0,108773550.42496385,554000000.0,1760.497361514504
1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4,4,0,6,7,0,3,2,7,5,8,2,0,5,6,2,0.0,0.0,117299462.54481953,0.0,0.0,133844205.0086204,0.011878568677013764,73695214.94965728,97735277.85074407,423600000.0,2870.217714705578
1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,7,3,7,3,0,2,3,0,6,1,2,7,5,0,6,0.0,0.0,216994165.29853836,0.02581692551227702,35444471.86092448,95202239.80249318,0.08355532504226512,61596678.85429829,58926842.49039639,631100000.0,0.0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,7,2,5,6,6,0,0,0,2,6,0,3,9,1,0,0.0,0.0,188303187.5061465,0.0,0.0,146841946.52894095,0.1819385804855992,1189808751.0343063,22167818.198803753,205800000.0,42835.018584324396
0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,2,7,0,6,6,5,0,0,0,1,7,5,5,6,1,6,0.0,0.0,144956226.29360634,0.0,0.0,138724961.8150669,0.038768421576664706,200355170.76965886,20299287.62732069,529200000.0,5711.946918127275
0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,3,9,2,2,0,0,7,1,0,1,6,3,3,0.20763164728981695,433167933.16091895,42291505.65437629,0.0,0.0,209894617.06344622,1.1534886268040099,915198357.595954,34221561.73832255,595100000.0,0.0
0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,1,10,4,5,5,4,3,3,7,5,0.0,0.0,37255203.23710208,0.10400846482254529,428991597.5829288,38245121.951764055,0.0,0.0,127258002.52691376,423600000.0,8668.425149604933
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,4,5,0,0,6,6,2,6,3,5,6,7,5,4,0.22436337045373772,1267147545.277831,109584413.64186119,0.01761245255930702,72442018.82485439,66045103.44010488,0.0,0.0,99599968.85895519,61400000.0,6548.576900135207
1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,3,7,6,4,0,0,0,5,6,0,2,9,2,7,0.0,0.0,117657018.40774402,0.0,0.0,131321771.566306,0.8325500401392149,661743548.3903853,28798397.130608946,532800000.0,0.0
0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,2,7,0,7,4,1,0,5,5,7,8,3,3,0.07495179051625972,434275304.9182567,37255203.23710208,0.0,0.0,166071355.5283289,0.0,0.0,49622725.1402255,490900000.0,1804.0410324617933
0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,6,7,3,1,0,4,5,7,2,6,7,2,2,0.0028122723177455575,5884962.815092914,95486976.46933737,0.0,0.0,187362096.66437703,0.6180791075676803,483956396.54403377,59344433.82549998,812900000.0,0.0
0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,2,0,1,0,5,0,2,1,5,4,9,4,4,0.022996434078506253,132898963.29048093,71223146.50296113,0.07949957739513688,326513598.9177302,38245121.951764055,0.0,0.0,55021520.85615872,461900000.0,7126.635425237825
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,0,3,1,6,8,1,4,5,4,6,3,4,0.057184788315826345,119277805.01106492,82486364.32617709,0.08935185370495365,132131846.45172283,90143923.5488522,0.0,0.0,109503504.67367187,115300000.0,0.0
0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,0,1,0,6,7,4,4,3,6,1,3,0,4,3,2,0.0,0.0,32694901.094161935,0.0,0.0,238321732.97205263,0.0018266261225525812,3720887.3347691945,93806864.13243294,1049400000.0,232.4021864164346
0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,3,0,3,0,1,0,1,4,7,1,7,4,3,7,5,4,0.07760172805365918,1310446752.371418,42291505.65437629,0.003302407985946955,39466500.86405373,77797112.44472042,0.0,0.0,94923950.62609406,303800000.0,12680.535168046812
1,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,2,1,7,6,10,5,0,0,5,5,2,1,9,6,2,0.0,0.0,147588218.69105962,0.0,0.0,289504112.82603395,0.21776051059141177,170001116.3793355,28798397.130608946,916200000.0,0.0
1,0,0,0,0,1,0,1,1,1,0,0,1,1,1,3,0,5,2,10,0,4,0,8,0,2,2,3,0,0,1,0.00015036711775496896,2622152.707311044,98043050.03325048,0.0,0.0,174192131.5184375,0.004686132925777272,29595921.614920553,37285037.900559425,1253300000.0,14013.280205791349
1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,4,1,4,1,6,2,2,9,2,6,0.0,0.0,32694901.094161935,0.0849112173625551,122503358.25030906,93427003.66768599,0.10290409811533571,79980001.88918558,71617663.74483383,1149600000.0,0.0
0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,3,1,5,4,1,0,7,5,9,2,6,0.06387898355140625,132898963.29048093,66507014.9338145,0.059478903554589006,86672948.77389637,131469340.4991319,0.0,0.0,87498935.4190952,461900000.0,0.0
0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,4,4,0,1,0,0,7,1,7,5,1,7,4,7,5,2,0.0,0.0,85246019.34861892,0.027872803692707948,348795546.7649793,73315450.27094865,0.0015814427175338144,10223850.17406677,93369863.19008912,716300000.0,17475.343886502058
1,1,0,0,1,0,0,0,1,0,0,1,1,1,1,0,7,6,6,0,3,0,7,4,1,5,4,0,5,3,1,0.0,0.0,238931234.54161525,0.08550750036655538,124589336.99693452,47842699.56310011,0.0,0.0,97002336.79609565,1307200000.0,0.0
1,0,0,1,1,1,1,0,0,1,0,1,1,1,0,0,6,0,3,6,4,2,6,0,1,6,3,4,6,3,5,0.0,0.0,112454988.58836943,0.0,0.0,191239251.59600878,0.0,0.0,56232105.137590505,1523300000.0,0.0
1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,3,4,7,7,0,0,2,1,5,1,3,5,3,7,5,6,0.0,0.0,224396506.97301042,0.016087061224958274,198631441.6362513,42818415.6714978,0.0,0.0,74915058.04785539,442300000.0,8273.125344535989
0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,7,6,6,6,4,7,5,0,3,6,5,6,3,3,6,0.0,0.0,238931234.54161525,0.0,0.0,233914942.25202954,0.0007623700032310521,1536070.063098373,57423135.62296812,369700000.0,843.3233953139083
1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,6,0,8,5,5,5,0,0,1,5,5,2,7,6,1,0.0,0.0,154058455.93250468,0.0021534802589506415,2895463.581860725,212823364.2288833,0.9905362897302068,775406670.1796243,20299287.62732069,583100000.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,2,5,1,7,2,3,6,1,7,5,7,0.6349563258537713,1288797148.8246245,78453877.84187987,0.027249137864132987,38412780.61661688,106358076.75473303,0.0,0.0,84694457.23757805,0.0,0.0
0,0,1,1,0,1,1,0,1,0,1,0,0,1,1,1,0,0,6,0,0,0,2,4,3,0,1,5,7,2,2,0.0,0.0,60717312.84309486,0.051880969492422865,214613241.98556536,0.0,0.0,0.0,80009350.01863588,1215000000.0,4693.508057247413
1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,10,7,0,7,6,3,0,0,2,2,6,2,5,0,2,0.0,0.0,190456897.1859581,0.0,0.0,230921561.26747727,0.0909466684197241,69236002.61575457,22167818.198803753,1723200000.0,0.0
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,6,2,1,0,0,1,4,5,5,7,5,7,1.869694753781148,3801442635.833493,32694901.094161935,0.0,0.0,168467045.59671876,0.0,0.0,20299287.62732069,151900000.0,0.0
1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,1,5,4,1,2,0,0,1,3,3,4,6,1,3,5,0.0,0.0,147046891.04121014,0.009218911656236981,109025524.47981822,82526679.5239558,0.16191112518305198,1049525665.9192567,45324187.55237766,387000000.0,41696.491893543716
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,7,0,6,7,2,0,0,0,6,7,9,2,5,1,6,0.0,0.0,144956226.29360634,0.0,0.0,127487673.07826531,0.5105734303494734,1116895497.3304024,31398797.71871161,205800000.0,19587.806472896114
1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,2,7,1,0,0,3,0,0,4,3,2,4,5,7,4,3,0.0,0.0,109503342.08350585,0.021301379885077215,209226968.64594582,47842699.56310011,0.08777497550377328,465203386.1045196,54082305.45306664,982100000.0,20724.60093296792
